* Measurement data measured by REW V5.40 beta 107
* Source: Input device not selected, no input selected, L, volume: no control. Timing signal peak level -13.8 dBFS, measurement signal peak level -12.8 dBFS
* Format: 8 second File FSAF from PINK_NOISE_REFERENCE.wav starting at 0 s at -12.0 dBFS using an acoustic timing reference
* Dated: 2025 Dec 2 14:55:31
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: HP: L-R 12 dB/octave at 20 Hz LP: L-R 12 dB/octave at 20 kHz
* Measurement: R HØJ Dec 2
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 10.093689 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1791.966248 91.926 169.6564
1792.302704 91.920 169.6158
1792.639160 91.910 169.6272
1792.975616 91.900 169.6956
1793.312073 91.897 169.8031
1793.648529 91.901 169.9199
1793.984985 91.910 170.0193
1794.321442 91.922 170.0900
1794.657898 91.934 170.1393
1794.994354 91.943 170.1848
1795.330811 91.953 170.2412
1795.667267 91.966 170.3066
1796.003723 91.983 170.3605
1796.340179 92.006 170.3713
1796.676636 92.027 170.3157
1797.013092 92.041 170.1953
1797.349548 92.041 170.0459
1797.686005 92.026 169.9276
1798.022461 91.998 169.9043
1798.358917 91.970 170.0117
1798.695374 91.953 170.2358
1799.031830 91.957 170.5093
1799.368286 91.982 170.7362
1799.704742 92.021 170.8354
1800.041199 92.058 170.7783
1800.377655 92.081 170.6010
1800.714111 92.080 170.3884
1801.050568 92.059 170.2366
1801.387024 92.027 170.2106
1801.723480 92.000 170.3173
1802.059937 91.987 170.5031
1802.396393 91.994 170.6826
1802.732849 92.012 170.7825
1803.069305 92.033 170.7743
1803.405762 92.046 170.6821
1803.742218 92.046 170.5623
1804.078674 92.035 170.4712
1804.415131 92.020 170.4392
1804.751587 92.008 170.4615
1805.088043 92.002 170.5084
1805.424500 92.004 170.5471
1805.760956 92.009 170.5590
1806.097412 92.015 170.5438
1806.433868 92.022 170.5105
1806.770325 92.029 170.4642
1807.106781 92.036 170.4011
1807.443237 92.043 170.3142
1807.779694 92.047 170.2046
1808.116150 92.046 170.0901
1808.452606 92.038 169.9994
1808.789062 92.029 169.9587
1809.125519 92.023 169.9728
1809.461975 92.025 170.0184
1809.798431 92.036 170.0547
1810.134888 92.054 170.0460
1810.471344 92.071 169.9827
1810.807800 92.081 169.8870
1811.144257 92.085 169.7981
1811.480713 92.085 169.7488
1811.817169 92.087 169.7434
1812.153625 92.095 169.7555
1812.490082 92.109 169.7449
1812.826538 92.125 169.6840
1813.162994 92.136 169.5757
1813.499451 92.138 169.4524
1813.835907 92.133 169.3545
1814.172363 92.124 169.3059
1814.508820 92.119 169.2983
1814.845276 92.119 169.2970
1815.181732 92.124 169.2640
1815.518188 92.127 169.1848
1815.854645 92.123 169.0785
1816.191101 92.111 168.9880
1816.527557 92.093 168.9535
1816.864014 92.079 168.9868
1817.200470 92.074 169.0609
1817.536926 92.082 169.1211
1817.873383 92.099 169.1144
1818.209839 92.116 169.0160
1818.546295 92.127 168.8413
1818.882751 92.126 168.6356
1819.219208 92.113 168.4517
1819.555664 92.093 168.3263
1819.892120 92.075 168.2659
1820.228577 92.063 168.2484
1820.565033 92.059 168.2360
1820.901489 92.062 168.1932
1821.237946 92.067 168.1006
1821.574402 92.069 167.9590
1821.910858 92.065 167.7863
1822.247314 92.053 167.6108
1822.583771 92.033 167.4619
1822.920227 92.009 167.3619
1823.256683 91.986 167.3191
1823.593140 91.968 167.3224
1823.929596 91.959 167.3423
1824.266052 91.959 167.3389
1824.602509 91.966 167.2753
1824.938965 91.972 167.1340
1825.275421 91.971 166.9238
1825.611877 91.958 166.6790
1825.948334 91.933 166.4449
1826.284790 91.898 166.2621
1826.621246 91.860 166.1492
1826.957703 91.824 166.0979
1827.294159 91.795 166.0787
1827.630615 91.773 166.0579
1827.967072 91.754 166.0125
1828.303528 91.735 165.9393
1828.639984 91.713 165.8518
1828.976440 91.688 165.7686
1829.312897 91.662 165.7014
1829.649353 91.636 165.6501
1829.985809 91.612 165.6047
1830.322266 91.589 165.5554
1830.658722 91.565 165.5010
1830.995178 91.538 165.4508
1831.331635 91.510 165.4197
1831.668091 91.483 165.4172
1832.004547 91.459 165.4397
1832.341003 91.441 165.4683
1832.677460 91.428 165.4763
1833.013916 91.419 165.4417
1833.350372 91.407 165.3568
1833.686829 91.390 165.2329
1834.023285 91.363 165.0955
1834.359741 91.328 164.9749
1834.696198 91.286 164.8953
1835.032654 91.241 164.8689
1835.369110 91.197 164.8921
1835.705566 91.156 164.9507
1836.042023 91.119 165.0248
1836.378479 91.086 165.0969
1836.714935 91.054 165.1575
1837.051392 91.020 165.2085
1837.387848 90.984 165.2618
1837.724304 90.945 165.3342
1838.060760 90.905 165.4385
1838.397217 90.868 165.5762
1838.733673 90.837 165.7321
1839.070129 90.812 165.8787
1839.406586 90.791 165.9882
1839.743042 90.770 166.0460
1840.079498 90.743 166.0609
1840.415955 90.708 166.0637
1840.752411 90.662 166.0942
1841.088867 90.612 166.1840
1841.425323 90.563 166.3413
1841.761780 90.520 166.5472
1842.098236 90.486 166.7664
1842.434692 90.459 166.9647
1842.771149 90.436 167.1245
1843.107605 90.411 167.2483
1843.444061 90.384 167.3511
1843.780518 90.354 167.4470
1844.116974 90.321 167.5415
1844.453430 90.286 167.6328
1844.789886 90.246 167.7231
1845.126343 90.201 167.8281
1845.462799 90.149 167.9761
1845.799255 90.095 168.1969
1846.135712 90.045 168.5029
1846.472168 90.006 168.8761
1846.808624 89.983 169.2693
1847.145081 89.973 169.6265
1847.481537 89.972 169.9072
1847.817993 89.971 170.1055
1848.154449 89.963 170.2474
1848.490906 89.947 170.3748
1848.827362 89.924 170.5226
1849.163818 89.897 170.7063
1849.500275 89.870 170.9213
1849.836731 89.844 171.1565
1850.173187 89.817 171.4097
1850.509644 89.790 171.6921
1850.846100 89.762 172.0205
1851.182556 89.740 172.4009
1851.519012 89.726 172.8145
1851.855469 89.724 173.2231
1852.191925 89.730 173.5852
1852.528381 89.737 173.8813
1852.864838 89.738 174.1281
1853.201294 89.730 174.3719
1853.537750 89.715 174.6672
1853.874207 89.699 175.0460
1854.210663 89.694 175.4963
1854.547119 89.704 175.9644
1854.883575 89.730 176.3777
1855.220032 89.763 176.6820
1855.556488 89.792 176.8679
1855.892944 89.806 176.9775
1856.229401 89.801 177.0868
1856.565857 89.781 177.2759
1856.902313 89.755 177.5967
1857.238770 89.737 178.0515
1857.575226 89.739 178.5896
1857.911682 89.764 179.1262
1858.248138 89.808 179.5747
1858.584595 89.862 179.8799
1858.921051 89.910 -179.9611
1859.257507 89.944 -179.9015
1859.593964 89.956 -179.8619
1859.930420 89.951 -179.7588
1860.266876 89.938 -179.5358
1860.603333 89.931 -179.1877
1860.939789 89.940 -178.7659
1861.276245 89.969 -178.3573
1861.612701 90.011 -178.0446
1861.949158 90.055 -177.8643
1862.285614 90.085 -177.7876
1862.622070 90.094 -177.7300
1862.958527 90.085 -177.5894
1863.294983 90.069 -177.2925
1863.631439 90.064 -176.8345
1863.967896 90.085 -176.2899
1864.304352 90.136 -175.7820
1864.640808 90.208 -175.4236
1864.977264 90.284 -175.2651
1865.313721 90.345 -175.2754
1865.650177 90.383 -175.3636
1865.986633 90.396 -175.4243
1866.323090 90.395 -175.3822
1866.659546 90.393 -175.2202
1866.996002 90.399 -174.9763
1867.332458 90.418 -174.7141
1867.668915 90.444 -174.4832
1868.005371 90.473 -174.2950
1868.341827 90.500 -174.1288
1868.678284 90.526 -173.9565
1869.014740 90.555 -173.7717
1869.351196 90.591 -173.5994
1869.687653 90.632 -173.4806
1870.024109 90.672 -173.4423
1870.360565 90.702 -173.4702
1870.697021 90.716 -173.5071
1871.033478 90.716 -173.4762
1871.369934 90.712 -173.3215
1871.706390 90.718 -173.0417
1872.042847 90.745 -172.7002
1872.379303 90.797 -172.3982
1872.715759 90.864 -172.2263
1873.052216 90.932 -172.2211
1873.388672 90.987 -172.3511
1873.725128 91.020 -172.5350
1874.061584 91.032 -172.6787
1874.398041 91.031 -172.7124
1874.734497 91.029 -172.6140
1875.070953 91.038 -172.4133
1875.407410 91.064 -172.1746
1875.743866 91.106 -171.9688
1876.080322 91.158 -171.8470
1876.416779 91.210 -171.8276
1876.753235 91.254 -171.8931
1877.089691 91.283 -171.9978
1877.426147 91.296 -172.0815
1877.762604 91.297 -172.0867
1878.099060 91.294 -171.9766
1878.435516 91.297 -171.7523
1878.771973 91.317 -171.4563
1879.108429 91.355 -171.1603
1879.444885 91.410 -170.9370
1879.781342 91.472 -170.8315
1880.117798 91.530 -170.8457
1880.454254 91.576 -170.9420
1880.790710 91.608 -171.0645
1881.127167 91.626 -171.1636
1881.463623 91.638 -171.2120
1881.800079 91.647 -171.2090
1882.136536 91.659 -171.1697
1882.472992 91.673 -171.1125
1882.809448 91.690 -171.0510
1883.145905 91.710 -170.9928
1883.482361 91.731 -170.9459
1883.818817 91.753 -170.9192
1884.155273 91.774 -170.9160
1884.491730 91.791 -170.9257
1884.828186 91.801 -170.9203
1885.164642 91.808 -170.8643
1885.501099 91.817 -170.7356
1885.837555 91.838 -170.5483
1886.174011 91.876 -170.3572
1886.510468 91.930 -170.2386
1886.846924 91.992 -170.2523
1887.183380 92.048 -170.4070
1887.519836 92.085 -170.6499
1887.856293 92.100 -170.8883
1888.192749 92.098 -171.0288
1888.529205 92.091 -171.0210
1888.865662 92.096 -170.8810
1889.202118 92.120 -170.6835
1889.538574 92.165 -170.5201
1889.875031 92.221 -170.4543
1890.211487 92.276 -170.4934
1890.547943 92.322 -170.5963
1890.884399 92.357 -170.7035
1891.220856 92.387 -170.7717
1891.557312 92.416 -170.7939
1891.893768 92.451 -170.7944
1892.230225 92.491 -170.8077
1892.566681 92.532 -170.8540
1892.903137 92.570 -170.9280
1893.239594 92.604 -171.0068
1893.576050 92.634 -171.0681
1893.912506 92.664 -171.1067
1894.248962 92.697 -171.1367
1894.585419 92.733 -171.1816
1894.921875 92.768 -171.2559
1895.258331 92.798 -171.3533
1895.594788 92.822 -171.4497
1895.931244 92.842 -171.5173
1896.267700 92.860 -171.5415
1896.604156 92.883 -171.5322
1896.940613 92.913 -171.5195
1897.277069 92.948 -171.5387
1897.613525 92.985 -171.6106
1897.949982 93.018 -171.7322
1898.286438 93.042 -171.8772
1898.622894 93.059 -172.0107
1898.959351 93.071 -172.1060
1899.295807 93.083 -172.1560
1899.632263 93.100 -172.1775
1899.968719 93.123 -172.2015
1900.305176 93.151 -172.2581
1900.641632 93.178 -172.3623
1900.978088 93.200 -172.5063
1901.314545 93.214 -172.6625
1901.651001 93.219 -172.7931
1901.987457 93.219 -172.8656
1902.323914 93.220 -172.8662
1902.660370 93.229 -172.8081
1902.996826 93.250 -172.7280
1903.333282 93.282 -172.6743
1903.669739 93.322 -172.6870
1904.006195 93.363 -172.7825
1904.342651 93.398 -172.9453
1904.679108 93.423 -173.1361
1905.015564 93.438 -173.3081
1905.352020 93.448 -173.4282
1905.688477 93.462 -173.4935
1906.024933 93.483 -173.5338
1906.361389 93.514 -173.5980
1906.697845 93.550 -173.7305
1907.034302 93.584 -173.9465
1907.370758 93.608 -174.2241
1907.707214 93.617 -174.5116
1908.043671 93.613 -174.7495
1908.380127 93.603 -174.8975
1908.716583 93.596 -174.9514
1909.053040 93.600 -174.9451
1909.389496 93.616 -174.9326
1909.725952 93.642 -174.9614
1910.062408 93.671 -175.0515
1910.398865 93.696 -175.1907
1910.735321 93.716 -175.3474
1911.071777 93.731 -175.4902
1911.408234 93.743 -175.6060
1911.744690 93.758 -175.7019
1912.081146 93.775 -175.7970
1912.417603 93.793 -175.9047
1912.754059 93.808 -176.0227
1913.090515 93.820 -176.1338
1913.426971 93.829 -176.2174
1913.763428 93.840 -176.2656
1914.099884 93.856 -176.2919
1914.436340 93.879 -176.3274
1914.772797 93.906 -176.4055
1915.109253 93.933 -176.5438
1915.445709 93.953 -176.7343
1915.782166 93.962 -176.9448
1916.118622 93.961 -177.1328
1916.455078 93.952 -177.2625
1916.791534 93.942 -177.3198
1917.127991 93.937 -177.3174
1917.464447 93.941 -177.2905
1917.800903 93.956 -177.2820
1918.137360 93.975 -177.3270
1918.473816 93.995 -177.4390
1918.810272 94.009 -177.6063
1919.146729 94.013 -177.7964
1919.483185 94.007 -177.9698
1919.819641 93.995 -178.0950
1920.156097 93.983 -178.1614
1920.492554 93.976 -178.1832
1920.829010 93.976 -178.1919
1921.165466 93.982 -178.2202
1921.501923 93.991 -178.2849
1921.838379 93.997 -178.3781
1922.174835 93.998 -178.4729
1922.511292 93.997 -178.5396
1922.847748 93.997 -178.5637
1923.184204 94.005 -178.5583
1923.520660 94.023 -178.5615
1923.857117 94.050 -178.6190
1924.193573 94.079 -178.7616
1924.530029 94.102 -178.9875
1924.866486 94.113 -179.2603
1925.202942 94.108 -179.5193
1925.539398 94.091 -179.7046
1925.875854 94.071 -179.7791
1926.212311 94.059 -179.7473
1926.548767 94.064 -179.6573
1926.885223 94.087 -179.5846
1927.221680 94.125 -179.6010
1927.558136 94.166 -179.7456
1927.894592 94.198 179.9915
1928.231049 94.212 179.6653
1928.567505 94.206 179.3564
1928.903961 94.185 179.1398
1929.240417 94.158 179.0571
1929.576874 94.140 179.1003
1929.913330 94.138 179.2147
1930.249786 94.154 179.3224
1930.586243 94.184 179.3557
1930.922699 94.218 179.2847
1931.259155 94.244 179.1261
1931.595612 94.256 178.9321
1931.932068 94.255 178.7681
1932.268524 94.246 178.6860
1932.604980 94.239 178.7048
1932.941437 94.243 178.8018
1933.277893 94.264 178.9186
1933.614349 94.301 178.9841
1933.950806 94.349 178.9410
1934.287262 94.395 178.7673
1934.623718 94.431 178.4846
1934.960175 94.448 178.1498
1935.296631 94.447 177.8323
1935.633087 94.433 177.5894
1935.969543 94.414 177.4441
1936.306000 94.400 177.3784
1936.642456 94.395 177.3469
1936.978912 94.398 177.3018
1937.315369 94.403 177.2192
1937.651825 94.404 177.1099
1937.988281 94.400 177.0077
1938.324738 94.394 176.9449
1938.661194 94.390 176.9280
1938.997650 94.395 176.9285
1939.334106 94.408 176.8993
1939.670563 94.425 176.8033
1940.007019 94.437 176.6406
1940.343475 94.437 176.4531
1940.679932 94.425 176.3057
1941.016388 94.409 176.2493
1941.352844 94.400 176.2882
1941.689301 94.409 176.3701
1942.025757 94.436 176.4071
1942.362213 94.474 176.3215
1942.698669 94.508 176.0884
1943.035126 94.526 175.7511
1943.371582 94.521 175.4021
1943.708038 94.496 175.1414
1944.044495 94.464 175.0310
1944.380951 94.442 175.0635
1944.717407 94.442 175.1633
1945.053864 94.464 175.2239
1945.390320 94.499 175.1600
1945.726776 94.531 174.9481
1946.063232 94.548 174.6337
1946.399689 94.543 174.3066
1946.736145 94.519 174.0608
1947.072601 94.487 173.9542
1947.409058 94.463 173.9866
1947.745514 94.456 174.1008
1948.081970 94.469 174.2104
1948.418427 94.498 174.2383
1948.754883 94.531 174.1461
1949.091339 94.558 173.9448
1949.427795 94.570 173.6819
1949.764252 94.565 173.4199
1950.100708 94.548 173.2146
1950.437164 94.524 173.0970
1950.773621 94.502 173.0684
1951.110077 94.488 173.1014
1951.446533 94.485 173.1526
1951.782990 94.491 173.1763
1952.119446 94.503 173.1407
1952.455902 94.512 173.0392
1952.792358 94.514 172.8914
1953.128815 94.505 172.7369
1953.465271 94.487 172.6206
1953.801727 94.465 172.5736
1954.138184 94.445 172.5999
1954.474640 94.435 172.6729
1954.811096 94.436 172.7483
1955.147552 94.445 172.7854
1955.484009 94.456 172.7667
1955.820465 94.465 172.7045
1956.156921 94.469 172.6299
1956.493378 94.470 172.5726
1956.829834 94.473 172.5413
1957.166290 94.481 172.5177
1957.502747 94.494 172.4688
1957.839203 94.509 172.3678
1958.175659 94.521 172.2136
1958.512115 94.524 172.0328
1958.848572 94.517 171.8674
1959.185028 94.504 171.7513
1959.521484 94.491 171.6943
1959.857941 94.482 171.6785
1960.194397 94.479 171.6731
1960.530853 94.480 171.6550
1960.867310 94.480 171.6227
1961.203766 94.480 171.5923
1961.540222 94.478 171.5829
1961.876678 94.480 171.5973
1962.213135 94.488 171.6162
1962.549591 94.502 171.6071
1962.886047 94.519 171.5449
1963.222504 94.532 171.4292
1963.558960 94.537 171.2866
1963.895416 94.533 171.1572
1964.231873 94.524 171.0730
1964.568329 94.517 171.0408
1964.904785 94.514 171.0419
1965.241241 94.519 171.0433
1965.577698 94.528 171.0190
1965.914154 94.537 170.9620
1966.250610 94.545 170.8838
1966.587067 94.550 170.8025
1966.923523 94.553 170.7295
1967.259979 94.556 170.6638
1967.596436 94.561 170.5977
1967.932892 94.564 170.5278
1968.269348 94.565 170.4628
1968.605804 94.565 170.4200
1968.942261 94.565 170.4146
1969.278717 94.571 170.4441
1969.615173 94.585 170.4844
1969.951630 94.610 170.4951
1970.288086 94.640 170.4403
1970.624542 94.669 170.3052
1970.960999 94.690 170.1057
1971.297455 94.699 169.8838
1971.633911 94.695 169.6899
1971.970367 94.684 169.5642
1972.306824 94.672 169.5212
1972.643280 94.668 169.5454
1972.979736 94.674 169.5979
1973.316193 94.690 169.6328
1973.652649 94.714 169.6150
1973.989105 94.738 169.5321
1974.325562 94.757 169.3972
1974.662018 94.768 169.2417
1974.998474 94.771 169.1017
1975.334930 94.770 169.0028
1975.671387 94.770 168.9500
1976.007843 94.774 168.9252
1976.344299 94.785 168.8977
1976.680756 94.800 168.8391
1977.017212 94.814 168.7385
1977.353668 94.825 168.6078
1977.690125 94.829 168.4747
1978.026581 94.828 168.3669
1978.363037 94.828 168.2959
1978.699493 94.833 168.2483
1979.035950 94.844 168.1921
1979.372406 94.859 168.0950
1979.708862 94.872 167.9426
1980.045319 94.879 167.7495
1980.381775 94.877 167.5530
1980.718231 94.866 167.3948
1981.054688 94.853 167.2999
1981.391144 94.845 167.2627
1981.727600 94.845 167.2496
1982.064056 94.854 167.2180
1982.400513 94.867 167.1392
1982.736969 94.878 167.0133
1983.073425 94.883 166.8667
1983.409882 94.883 166.7343
1983.746338 94.881 166.6379
1984.082794 94.882 166.5732
1984.419250 94.890 166.5132
1984.755707 94.901 166.4250
1985.092163 94.913 166.2930
1985.428619 94.919 166.1274
1985.765076 94.917 165.9614
1986.101532 94.909 165.8311
1986.437988 94.899 165.7563
1986.774445 94.894 165.7297
1987.110901 94.896 165.7213
1987.447357 94.906 165.6956
1987.783813 94.919 165.6294
1988.120270 94.932 165.5214
1988.456726 94.941 165.3870
1988.793182 94.946 165.2461
1989.129639 94.949 165.1104
1989.466095 94.951 164.9788
1989.802551 94.954 164.8425
1990.139008 94.957 164.6938
1990.475464 94.957 164.5344
1990.811920 94.955 164.3748
1991.148376 94.950 164.2285
1991.484833 94.944 164.1046
1991.821289 94.940 164.0026
1992.157745 94.939 163.9135
1992.494202 94.942 163.8262
1992.830658 94.948 163.7324
1993.167114 94.957 163.6293
1993.503571 94.969 163.5156
1993.840027 94.983 163.3875
1994.176483 94.999 163.2354
1994.512939 95.017 163.0474
1994.849396 95.033 162.8168
1995.185852 95.043 162.5503
1995.522308 95.044 162.2708
1995.858765 95.035 162.0134
1996.195221 95.020 161.8110
1996.531677 95.003 161.6813
1996.868134 94.992 161.6152
1997.204590 94.989 161.5802
1997.541046 94.997 161.5333
1997.877502 95.009 161.4409
1998.213959 95.022 161.2930
1998.550415 95.030 161.1050
1998.886871 95.031 160.9066
1999.223328 95.027 160.7247
1999.559784 95.021 160.5698
1999.896240 95.016 160.4330
2000.232697 95.013 160.2961
2000.569153 95.011 160.1460
2000.905609 95.006 159.9828
2001.242065 94.998 159.8219
2001.578522 94.988 159.6807
2001.914978 94.978 159.5670
2002.251434 94.972 159.4722
2002.587891 94.971 159.3754
2002.924347 94.972 159.2562
2003.260803 94.975 159.1069
2003.597260 94.974 158.9352
2003.933716 94.970 158.7601
2004.270172 94.962 158.5992
2004.606628 94.954 158.4602
2004.943085 94.947 158.3385
2005.279541 94.942 158.2244
2005.615997 94.939 158.1096
2005.952454 94.936 157.9912
2006.288910 94.935 157.8693
2006.625366 94.934 157.7419
2006.961823 94.934 157.6010
2007.298279 94.933 157.4368
2007.634735 94.930 157.2462
2007.971191 94.920 157.0404
2008.307648 94.903 156.8442
2008.644104 94.880 156.6873
2008.980560 94.854 156.5875
2009.317017 94.833 156.5420
2009.653473 94.819 156.5234
2009.989929 94.813 156.4939
2010.326385 94.813 156.4215
2010.662842 94.814 156.2959
2010.999298 94.810 156.1300
2011.335754 94.799 155.9514
2011.672211 94.784 155.7866
2012.008667 94.767 155.6489
2012.345123 94.752 155.5347
2012.681580 94.740 155.4282
2013.018036 94.731 155.3120
2013.354492 94.725 155.1755
2013.690948 94.718 155.0173
2014.027405 94.710 154.8425
2014.363861 94.699 154.6584
2014.700317 94.687 154.4714
2015.036774 94.672 154.2871
2015.373230 94.654 154.1121
2015.709686 94.635 153.9536
2016.046143 94.615 153.8201
2016.382599 94.596 153.7144
2016.719055 94.581 153.6320
2017.055511 94.570 153.5593
2017.391968 94.564 153.4775
2017.728424 94.561 153.3691
2018.064880 94.558 153.2256
2018.401337 94.552 153.0522
2018.737793 94.539 152.8682
2019.074249 94.520 152.6998
2019.410706 94.496 152.5718
2019.747162 94.472 152.4958
2020.083618 94.452 152.4658
2020.420074 94.438 152.4576
2020.756531 94.433 152.4392
2021.092987 94.433 152.3829
2021.429443 94.433 152.2775
2021.765900 94.429 152.1304
2022.102356 94.419 151.9639
2022.438812 94.403 151.8027
2022.775269 94.382 151.6655
2023.111725 94.359 151.5571
2023.448181 94.337 151.4718
2023.784637 94.317 151.3993
2024.121094 94.298 151.3315
2024.457550 94.280 151.2656
2024.794006 94.263 151.2021
2025.130463 94.247 151.1400
2025.466919 94.232 151.0754
2025.803375 94.219 151.0017
2026.139832 94.207 150.9146
2026.476288 94.194 150.8140
2026.812744 94.179 150.7051
2027.149200 94.164 150.5942
2027.485657 94.147 150.4849
2027.822113 94.130 150.3757
2028.158569 94.112 150.2646
2028.495026 94.093 150.1537
2028.831482 94.071 150.0522
2029.167938 94.047 149.9746
2029.504395 94.024 149.9326
2029.840851 94.006 149.9253
2030.177307 93.995 149.9353
2030.513763 93.992 149.9324
2030.850220 93.995 149.8861
2031.186676 94.000 149.7805
2031.523132 94.001 149.6216
2031.859589 93.994 149.4363
2032.196045 93.979 149.2598
2032.532501 93.958 149.1211
2032.868958 93.936 149.0310
2033.205414 93.918 148.9788
2033.541870 93.904 148.9401
2033.878326 93.896 148.8894
2034.214783 93.888 148.8129
2034.551239 93.879 148.7125
2034.887695 93.865 148.6036
2035.224152 93.848 148.5056
2035.560608 93.827 148.4325
2035.897064 93.807 148.3865
2036.233521 93.790 148.3586
2036.569977 93.775 148.3339
2036.906433 93.763 148.2977
2037.242889 93.751 148.2432
2037.579346 93.738 148.1720
2037.915802 93.721 148.0939
2038.252258 93.701 148.0210
2038.588715 93.680 147.9626
2038.925171 93.658 147.9211
2039.261627 93.638 147.8911
2039.598083 93.619 147.8630
2039.934540 93.602 147.8281
2040.270996 93.585 147.7839
2040.607452 93.568 147.7358
2040.943909 93.550 147.6924
2041.280365 93.532 147.6592
2041.616821 93.518 147.6318
2041.953278 93.508 147.5941
2042.289734 93.502 147.5242
2042.626190 93.497 147.4055
2042.962646 93.488 147.2383
2043.299103 93.470 147.0435
2043.635559 93.442 146.8584
2043.972015 93.406 146.7224
2044.308472 93.368 146.6606
2044.644928 93.335 146.6726
2044.981384 93.311 146.7301
2045.317841 93.300 146.7893
2045.654297 93.298 146.8086
2045.990753 93.300 146.7664
2046.327209 93.300 146.6671
2046.663666 93.293 146.5374
2047.000122 93.279 146.4116
2047.336578 93.262 146.3170
2047.673035 93.244 146.2622
2048.009491 93.229 146.2360
2048.345947 93.220 146.2141
2048.682404 93.215 146.1719
2049.018860 93.211 146.0957
2049.355316 93.204 145.9880
2049.691772 93.191 145.8655
2050.028229 93.172 145.7505
2050.364685 93.149 145.6604
2050.701141 93.125 145.6023
2051.037598 93.100 145.5708
2051.374054 93.077 145.5535
2051.710510 93.056 145.5388
2052.046967 93.034 145.5232
2052.383423 93.011 145.5122
2052.719879 92.986 145.5165
2053.056335 92.962 145.5446
2053.392792 92.942 145.5950
2053.729248 92.927 145.6531
2054.065704 92.918 145.6951
2054.402161 92.914 145.6960
2054.738617 92.912 145.6406
2055.075073 92.906 145.5291
2055.411530 92.894 145.3787
2055.747986 92.873 145.2173
2056.084442 92.843 145.0759
2056.420898 92.809 144.9783
2056.757355 92.775 144.9347
2057.093811 92.744 144.9392
2057.430267 92.721 144.9716
2057.766724 92.707 145.0022
2058.103180 92.701 145.0007
2058.439636 92.699 144.9432
2058.776093 92.697 144.8215
2059.112549 92.690 144.6461
2059.449005 92.672 144.4462
2059.785461 92.644 144.2627
2060.121918 92.609 144.1360
2060.458374 92.571 144.0909
2060.794830 92.539 144.1248
2061.131287 92.519 144.2036
2061.467743 92.512 144.2747
2061.804199 92.515 144.2867
2062.140656 92.521 144.2126
2062.477112 92.521 144.0621
2062.813568 92.509 143.8767
2063.150024 92.484 143.7119
2063.486481 92.451 143.6133
2063.822937 92.418 143.5952
2064.159393 92.391 143.6378
2064.495850 92.375 143.6963
2064.832306 92.367 143.7253
2065.168762 92.361 143.7001
2065.505219 92.352 143.6252
2065.841675 92.336 143.5273
2066.178131 92.314 143.4377
2066.514587 92.286 143.3761
2066.851044 92.258 143.3438
2067.187500 92.231 143.3284
2067.523956 92.204 143.3169
2067.860413 92.177 143.3062
2068.196869 92.147 143.3046
2068.533325 92.115 143.3252
2068.869781 92.085 143.3748
2069.206238 92.058 143.4449
2069.542694 92.035 143.5176
2069.879150 92.017 143.5728
2070.215607 91.999 143.6018
2070.552063 91.979 143.6118
2070.888519 91.957 143.6207
2071.224976 91.932 143.6458
2071.561432 91.909 143.6921
2071.897888 91.890 143.7490
2072.234344 91.875 143.7966
2072.570801 91.863 143.8160
2072.907257 91.851 143.8018
2073.243713 91.835 143.7629
2073.580170 91.816 143.7185
2073.916626 91.794 143.6852
2074.253082 91.772 143.6697
2074.589539 91.751 143.6646
2074.925995 91.733 143.6555
2075.262451 91.715 143.6299
2075.598907 91.696 143.5852
2075.935364 91.674 143.5315
2076.271820 91.647 143.4869
2076.608276 91.618 143.4689
2076.944733 91.588 143.4861
2077.281189 91.560 143.5345
2077.617645 91.537 143.6008
2077.954102 91.518 143.6677
2078.290558 91.503 143.7216
2078.627014 91.489 143.7576
2078.963470 91.474 143.7799
2079.299927 91.458 143.7975
2079.636383 91.441 143.8202
2079.972839 91.423 143.8528
2080.309296 91.406 143.8940
2080.645752 91.390 143.9377
2080.982208 91.376 143.9761
2081.318665 91.361 144.0044
2081.655121 91.345 144.0247
2081.991577 91.327 144.0458
2082.328033 91.306 144.0811
2082.664490 91.284 144.1414
2083.000946 91.263 144.2312
2083.337402 91.247 144.3423
2083.673859 91.236 144.4572
2084.010315 91.230 144.5540
2084.346771 91.228 144.6158
2084.683228 91.225 144.6372
2085.019684 91.218 144.6263
2085.356140 91.206 144.6008
2085.692596 91.188 144.5813
2086.029053 91.166 144.5831
2086.365509 91.142 144.6140
2086.701965 91.118 144.6747
2087.038422 91.096 144.7617
2087.374878 91.076 144.8711
2087.711334 91.061 144.9974
2088.047791 91.051 145.1310
2088.384247 91.047 145.2561
2088.720703 91.049 145.3510
2089.057159 91.055 145.3953
2089.393616 91.060 145.3789
2089.730072 91.060 145.3090
2090.066528 91.051 145.2109
2090.402985 91.031 145.1216
2090.739441 91.005 145.0750
2091.075897 90.976 145.0912
2091.412354 90.951 145.1655
2091.748810 90.934 145.2712
2092.085266 90.927 145.3687
2092.421722 90.927 145.4224
2092.758179 90.927 145.4147
2093.094635 90.923 145.3538
2093.431091 90.911 145.2686
