* Measurement data measured by REW V5.40 beta 107
* Source: Input device not selected, no input selected, L, volume: no control. Timing signal peak level -26.9 dBFS, measurement signal peak level -26.0 dBFS
* Format: 8 second File FSAF from PINK_NOISE_REFERENCE.wav starting at 0 s at -12.0 dBFS using an acoustic timing reference
* Dated: 2025 Dec 2 14:54:47
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: HP: L-R 12 dB/octave at 20 Hz LP: L-R 12 dB/octave at 20 kHz
* Measurement: R LAV Dec 2
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 10.093689 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6486.877441 85.057 160.9974
6487.213898 85.090 160.8226
6487.550354 85.116 160.5949
6487.886810 85.132 160.3463
6488.223267 85.140 160.1096
6488.559723 85.141 159.9070
6488.896179 85.141 159.7448
6489.232635 85.141 159.6141
6489.569092 85.145 159.4995
6489.905548 85.151 159.3863
6490.242004 85.158 159.2651
6490.578461 85.165 159.1338
6490.914917 85.172 158.9937
6491.251373 85.179 158.8458
6491.587830 85.184 158.6895
6491.924286 85.188 158.5228
6492.260742 85.190 158.3463
6492.597198 85.188 158.1646
6492.933655 85.182 157.9875
6493.270111 85.173 157.8268
6493.606567 85.161 157.6927
6493.943024 85.148 157.5896
6494.279480 85.137 157.5152
6494.615936 85.128 157.4617
6494.952393 85.123 157.4193
6495.288849 85.121 157.3787
6495.625305 85.121 157.3334
6495.961761 85.124 157.2796
6496.298218 85.128 157.2151
6496.634674 85.132 157.1388
6496.971130 85.136 157.0515
6497.307587 85.139 156.9557
6497.644043 85.142 156.8557
6497.980499 85.143 156.7555
6498.316956 85.144 156.6568
6498.653412 85.145 156.5566
6498.989868 85.147 156.4481
6499.326324 85.149 156.3238
6499.662781 85.149 156.1805
6499.999237 85.144 156.0234
6500.335693 85.135 155.8661
6500.672150 85.120 155.7275
6501.008606 85.103 155.6217
6501.345062 85.086 155.5534
6501.681519 85.071 155.5132
6502.017975 85.062 155.4818
6502.354431 85.056 155.4387
6502.690887 85.052 155.3717
6503.027344 85.046 155.2835
6503.363800 85.037 155.1896
6503.700256 85.024 155.1107
6504.036713 85.010 155.0614
6504.373169 84.999 155.0422
6504.709625 84.993 155.0385
6505.046082 84.992 155.0263
6505.382538 84.995 154.9846
6505.718994 84.998 154.9058
6506.055450 84.997 154.7988
6506.391907 84.990 154.6865
6506.728363 84.978 154.5956
6507.064819 84.962 154.5465
6507.401276 84.948 154.5449
6507.737732 84.939 154.5809
6508.074188 84.937 154.6329
6508.410645 84.942 154.6744
6508.747101 84.952 154.6832
6509.083557 84.964 154.6460
6509.420013 84.973 154.5621
6509.756470 84.978 154.4433
6510.092926 84.974 154.3115
6510.429382 84.962 154.1937
6510.765839 84.944 154.1155
6511.102295 84.924 154.0917
6511.438751 84.907 154.1206
6511.775208 84.895 154.1810
6512.111664 84.892 154.2396
6512.448120 84.893 154.2640
6512.784576 84.896 154.2373
6513.121033 84.894 154.1664
6513.457489 84.883 154.0803
6513.793945 84.864 154.0176
6514.130402 84.840 154.0089
6514.466858 84.817 154.0623
6514.803314 84.801 154.1585
6515.139771 84.794 154.2606
6515.476227 84.794 154.3318
6515.812683 84.795 154.3541
6516.149139 84.794 154.3362
6516.485596 84.786 154.3076
6516.822052 84.772 154.3026
6517.158508 84.757 154.3425
6517.494965 84.747 154.4239
6517.831421 84.743 154.5213
6518.167877 84.747 154.6003
6518.504333 84.754 154.6356
6518.840790 84.761 154.6231
6519.177246 84.761 154.5822
6519.513702 84.755 154.5454
6519.850159 84.743 154.5443
6520.186615 84.730 154.5956
6520.523071 84.721 154.6971
6520.859528 84.719 154.8295
6521.195984 84.726 154.9662
6521.532440 84.739 155.0838
6521.868896 84.758 155.1675
6522.205353 84.779 155.2120
6522.541809 84.800 155.2188
6522.878265 84.820 155.1923
6523.214722 84.836 155.1387
6523.551178 84.849 155.0661
6523.887634 84.856 154.9860
6524.224091 84.859 154.9118
6524.560547 84.857 154.8563
6524.897003 84.853 154.8271
6525.233459 84.850 154.8233
6525.569916 84.848 154.8359
6525.906372 84.848 154.8521
6526.242828 84.849 154.8618
6526.579285 84.849 154.8636
6526.915741 84.846 154.8662
6527.252197 84.841 154.8849
6527.588654 84.834 154.9337
6527.925110 84.830 155.0161
6528.261566 84.830 155.1224
6528.598022 84.838 155.2313
6528.934479 84.851 155.3188
6529.270935 84.867 155.3701
6529.607391 84.882 155.3853
6529.943848 84.895 155.3792
6530.280304 84.904 155.3728
6530.616760 84.912 155.3817
6530.953217 84.922 155.4069
6531.289673 84.936 155.4349
6531.626129 84.954 155.4453
6531.962585 84.974 155.4233
6532.299042 84.992 155.3680
6532.635498 85.008 155.2927
6532.971954 85.019 155.2167
6533.308411 85.029 155.1516
6533.644867 85.040 155.0952
6533.981323 85.052 155.0322
6534.317780 85.065 154.9462
6534.654236 85.075 154.8325
6534.990692 85.077 154.7067
6535.327148 85.072 154.6005
6535.663605 85.062 154.5479
6536.000061 85.051 154.5674
6536.336517 85.046 154.6502
6536.672974 85.053 154.7626
6537.009430 85.070 154.8597
6537.345886 85.095 154.9058
6537.682343 85.122 154.8898
6538.018799 85.144 154.8261
6538.355255 85.161 154.7434
6538.691711 85.173 154.6695
6539.028168 85.184 154.6174
6539.364624 85.195 154.5822
6539.701080 85.210 154.5479
6540.037537 85.227 154.4989
6540.373993 85.244 154.4291
6540.710449 85.259 154.3435
6541.046906 85.273 154.2530
6541.383362 85.284 154.1652
6541.719818 85.296 154.0795
6542.056274 85.309 153.9879
6542.392731 85.320 153.8820
6542.729187 85.330 153.7611
6543.065643 85.335 153.6361
6543.402100 85.335 153.5262
6543.738556 85.332 153.4515
6544.075012 85.330 153.4211
6544.411469 85.332 153.4285
6544.747925 85.341 153.4526
6545.084381 85.358 153.4657
6545.420837 85.380 153.4440
6545.757294 85.405 153.3751
6546.093750 85.429 153.2607
6546.430206 85.449 153.1124
6546.766663 85.465 152.9447
6547.103119 85.477 152.7702
6547.439575 85.485 152.5959
6547.776031 85.491 152.4248
6548.112488 85.495 152.2571
6548.448944 85.497 152.0934
6548.785400 85.497 151.9357
6549.121857 85.495 151.7856
6549.458313 85.493 151.6452
6549.794769 85.489 151.5150
6550.131226 85.485 151.3953
6550.467682 85.481 151.2870
6550.804138 85.477 151.1914
6551.140594 85.474 151.1095
6551.477051 85.472 151.0403
6551.813507 85.473 150.9789
6552.149963 85.477 150.9161
6552.486420 85.485 150.8405
6552.822876 85.494 150.7421
6553.159332 85.503 150.6163
6553.495789 85.510 150.4667
6553.832245 85.513 150.3044
6554.168701 85.511 150.1445
6554.505157 85.507 150.0012
6554.841614 85.501 149.8806
6555.178070 85.496 149.7799
6555.514526 85.494 149.6887
6555.850983 85.494 149.5933
6556.187439 85.496 149.4841
6556.523895 85.497 149.3595
6556.860352 85.497 149.2257
6557.196808 85.494 149.0930
6557.533264 85.491 148.9694
6557.869720 85.488 148.8559
6558.206177 85.487 148.7462
6558.542633 85.488 148.6295
6558.879089 85.490 148.4970
6559.215546 85.491 148.3464
6559.552002 85.490 148.1827
6559.888458 85.488 148.0152
6560.224915 85.483 147.8531
6560.561371 85.477 147.7000
6560.897827 85.471 147.5534
6561.234283 85.466 147.4073
6561.570740 85.461 147.2560
6561.907196 85.455 147.0974
6562.243652 85.447 146.9347
6562.580109 85.437 146.7747
6562.916565 85.425 146.6250
6563.253021 85.411 146.4910
6563.589478 85.397 146.3749
6563.925934 85.384 146.2752
6564.262390 85.373 146.1866
6564.598846 85.364 146.1010
6564.935303 85.357 146.0084
6565.271759 85.352 145.9001
6565.608215 85.345 145.7718
6565.944672 85.336 145.6272
6566.281128 85.322 145.4799
6566.617584 85.303 145.3506
6566.954041 85.281 145.2595
6567.290497 85.260 145.2176
6567.626953 85.244 145.2184
6567.963409 85.238 145.2367
6568.299866 85.241 145.2350
6568.636322 85.252 145.1776
6568.972778 85.264 145.0445
6569.309235 85.271 144.8403
6569.645691 85.269 144.5935
6569.982147 85.255 144.3460
6570.318604 85.232 144.1377
6570.655060 85.204 143.9918
6570.991516 85.179 143.9077
6571.327972 85.160 143.8622
6571.664429 85.150 143.8217
6572.000885 85.144 143.7573
6572.337341 85.142 143.6562
6572.673798 85.137 143.5237
6573.010254 85.130 143.3754
6573.346710 85.120 143.2266
6573.683167 85.109 143.0822
6574.019623 85.098 142.9362
6574.356079 85.087 142.7776
6574.692535 85.073 142.6014
6575.028992 85.055 142.4153
6575.365448 85.031 142.2394
6575.701904 85.003 142.0964
6576.038361 84.973 141.9984
6576.374817 84.948 141.9374
6576.711273 84.928 141.8864
6577.047729 84.914 141.8121
6577.384186 84.900 141.6935
6577.720642 84.881 141.5344
6578.057098 84.854 141.3650
6578.393555 84.817 141.2286
6578.730011 84.775 141.1617
6579.066467 84.736 141.1737
6579.402924 84.706 141.2400
6579.739380 84.689 141.3102
6580.075836 84.684 141.3305
6580.412292 84.682 141.2672
6580.748749 84.675 141.1218
6581.085205 84.657 140.9283
6581.421661 84.627 140.7377
6581.758118 84.586 140.5988
6582.094574 84.541 140.5378
6582.431030 84.500 140.5530
6582.767487 84.467 140.6171
6583.103943 84.445 140.6907
6583.440399 84.432 140.7381
6583.776855 84.423 140.7378
6584.113312 84.415 140.6869
6584.449768 84.405 140.5971
6584.786224 84.389 140.4888
6585.122681 84.368 140.3837
6585.459137 84.343 140.2990
6585.795593 84.318 140.2432
6586.132050 84.294 140.2138
6586.468506 84.275 140.1975
6586.804962 84.261 140.1738
6587.141418 84.249 140.1225
6587.477875 84.237 140.0328
6587.814331 84.221 139.9095
6588.150787 84.198 139.7739
6588.487244 84.166 139.6574
6588.823700 84.129 139.5897
6589.160156 84.090 139.5861
6589.496613 84.056 139.6400
6589.833069 84.030 139.7241
6590.169525 84.013 139.8014
6590.505981 84.002 139.8407
6590.842438 83.992 139.8291
6591.178894 83.978 139.7764
6591.515350 83.957 139.7085
6591.851807 83.930 139.6556
6592.188263 83.901 139.6378
6592.524719 83.872 139.6575
6592.861176 83.847 139.6989
6593.197632 83.829 139.7360
6593.534088 83.814 139.7439
6593.870544 83.800 139.7103
6594.207001 83.782 139.6401
6594.543457 83.757 139.5533
6594.879913 83.725 139.4783
6595.216370 83.688 139.4407
6595.552826 83.650 139.4549
6595.889282 83.616 139.5180
6596.225739 83.588 139.6108
6596.562195 83.569 139.7037
6596.898651 83.556 139.7681
6597.235107 83.546 139.7866
6597.571564 83.535 139.7599
6597.908020 83.519 139.7059
6598.244476 83.496 139.6519
6598.580933 83.469 139.6240
6598.917389 83.441 139.6343
6599.253845 83.416 139.6758
6599.590302 83.397 139.7241
6599.926758 83.384 139.7480
6600.263214 83.373 139.7243
6600.599670 83.358 139.6486
6600.936127 83.334 139.5398
6601.272583 83.299 139.4342
6601.609039 83.255 139.3726
6601.945496 83.206 139.3844
6602.281952 83.159 139.4769
6602.618408 83.119 139.6306
6602.954865 83.091 139.8062
6603.291321 83.074 139.9576
6603.627777 83.064 140.0507
6603.964233 83.054 140.0729
6604.300690 83.039 140.0362
6604.637146 83.015 139.9705
6604.973602 82.982 139.9120
6605.310059 82.942 139.8906
6605.646515 82.899 139.9208
6605.982971 82.858 139.9994
6606.319427 82.822 140.1093
6606.655884 82.791 140.2283
6606.992340 82.766 140.3378
6607.328796 82.744 140.4269
6607.665253 82.722 140.4943
6608.001709 82.701 140.5433
6608.338165 82.678 140.5776
6608.674622 82.654 140.6001
6609.011078 82.627 140.6124
6609.347534 82.598 140.6182
6609.683990 82.565 140.6249
6610.020447 82.529 140.6433
6610.356903 82.489 140.6840
6610.693359 82.447 140.7532
6611.029816 82.405 140.8518
6611.366272 82.365 140.9761
6611.702728 82.325 141.1232
6612.039185 82.287 141.2938
6612.375641 82.252 141.4922
6612.712097 82.220 141.7203
6613.048553 82.196 141.9695
6613.385010 82.182 142.2159
6613.721466 82.177 142.4238
6614.057922 82.178 142.5583
6614.394379 82.178 142.6036
6614.730835 82.169 142.5742
6615.067291 82.146 142.5145
6615.403748 82.108 142.4857
6615.740204 82.060 142.5419
6616.076660 82.011 142.7078
6616.413116 81.973 142.9645
6616.749573 81.951 143.2550
6617.086029 81.945 143.5074
6617.422485 81.949 143.6650
6617.758942 81.953 143.7095
6618.095398 81.947 143.6637
6618.431854 81.927 143.5787
6618.768311 81.891 143.5106
6619.104767 81.845 143.4988
6619.441223 81.796 143.5552
6619.777679 81.748 143.6669
6620.114136 81.702 143.8099
6620.450592 81.658 143.9656
6620.787048 81.613 144.1309
6621.123505 81.567 144.3176
6621.459961 81.520 144.5420
6621.796417 81.474 144.8130
6622.132874 81.433 145.1238
6622.469330 81.400 145.4539
6622.805786 81.373 145.7785
6623.142242 81.350 146.0802
6623.478699 81.327 146.3572
6623.815155 81.303 146.6235
6624.151611 81.275 146.9014
6624.488068 81.246 147.2114
6624.824524 81.218 147.5611
6625.160980 81.196 147.9446
6625.497437 81.182 148.3429
6625.833893 81.175 148.7326
6626.170349 81.174 149.0934
6626.506805 81.176 149.4156
6626.843262 81.178 149.7013
6627.179718 81.178 149.9627
6627.516174 81.174 150.2176
6627.852631 81.168 150.4833
6628.189087 81.161 150.7704
6628.525543 81.157 151.0793
6628.862000 81.158 151.3988
6629.198456 81.165 151.7090
6629.534912 81.177 151.9886
6629.871368 81.191 152.2221
6630.207825 81.203 152.4088
6630.544281 81.209 152.5640
6630.880737 81.208 152.7151
6631.217194 81.201 152.8928
6631.553650 81.192 153.1185
6631.890106 81.185 153.3950
6632.226562 81.185 153.7040
6632.563019 81.193 154.0121
6632.899475 81.209 154.2847
6633.235931 81.227 154.5009
6633.572388 81.242 154.6633
6633.908844 81.248 154.7980
6634.245300 81.245 154.9451
6634.581757 81.234 155.1439
6634.918213 81.221 155.4186
6635.254669 81.214 155.7684
6635.591125 81.216 156.1656
6635.927582 81.232 156.5675
6636.264038 81.260 156.9295
6636.600494 81.293 157.2205
6636.936951 81.327 157.4317
6637.273407 81.355 157.5782
6637.609863 81.373 157.6921
6637.946320 81.381 157.8119
6638.282776 81.381 157.9702
6638.619232 81.379 158.1848
6638.955688 81.379 158.4530
6639.292145 81.385 158.7540
6639.628601 81.398 159.0576
6639.965057 81.418 159.3360
6640.301514 81.440 159.5760
6640.637970 81.460 159.7825
6640.974426 81.475 159.9773
6641.310883 81.487 160.1875
6641.647339 81.497 160.4329
6641.983795 81.511 160.7147
6642.320251 81.533 161.0136
6642.656708 81.564 161.2967
6642.993164 81.601 161.5320
6643.329620 81.639 161.7034
6643.666077 81.673 161.8181
6644.002533 81.699 161.9050
6644.338989 81.716 162.0026
6644.675446 81.727 162.1437
6645.011902 81.738 162.3425
6645.348358 81.753 162.5894
6645.684814 81.778 162.8558
6646.021271 81.810 163.1077
6646.357727 81.849 163.3182
6646.694183 81.889 163.4783
6647.030640 81.927 163.5961
6647.367096 81.961 163.6891
6647.703552 81.991 163.7748
6648.040009 82.019 163.8628
6648.376465 82.046 163.9525
6648.712921 82.073 164.0375
6649.049377 82.100 164.1114
6649.385834 82.125 164.1741
6649.722290 82.149 164.2324
6650.058746 82.170 164.2959
6650.395203 82.191 164.3712
6650.731659 82.214 164.4556
6651.068115 82.241 164.5371
6651.404572 82.271 164.5975
6651.741028 82.303 164.6215
6652.077484 82.333 164.6036
6652.413940 82.357 164.5529
6652.750397 82.375 164.4911
6653.086853 82.385 164.4464
6653.423309 82.390 164.4443
6653.759766 82.394 164.4987
6654.096222 82.402 164.6067
6654.432678 82.417 164.7484
6654.769135 82.442 164.8932
6655.105591 82.475 165.0091
6655.442047 82.513 165.0728
6655.778503 82.550 165.0782
6656.114960 82.582 165.0369
6656.451416 82.607 164.9762
6656.787872 82.623 164.9290
6657.124329 82.633 164.9237
6657.460785 82.643 164.9733
6657.797241 82.657 165.0706
6658.133698 82.679 165.1891
6658.470154 82.710 165.2931
6658.806610 82.746 165.3506
6659.143066 82.782 165.3459
6659.479523 82.814 165.2860
6659.815979 82.837 165.1967
6660.152435 82.851 165.1130
6660.488892 82.858 165.0652
6660.825348 82.863 165.0670
6661.161804 82.871 165.1110
6661.498260 82.885 165.1716
6661.834717 82.904 165.2163
6662.171173 82.927 165.2196
6662.507629 82.949 165.1725
6662.844086 82.966 165.0853
6663.180542 82.974 164.9826
6663.516998 82.975 164.8931
6663.853455 82.970 164.8397
6664.189911 82.963 164.8325
6664.526367 82.958 164.8666
6664.862823 82.958 164.9258
6665.199280 82.964 164.9893
6665.535736 82.974 165.0384
6665.872192 82.986 165.0623
6666.208649 82.999 165.0597
6666.545105 83.010 165.0376
6666.881561 83.017 165.0081
6667.218018 83.022 164.9851
6667.554474 83.025 164.9795
6667.890930 83.029 164.9966
6668.227386 83.034 165.0349
6668.563843 83.042 165.0866
6668.900299 83.054 165.1407
6669.236755 83.069 165.1873
6669.573212 83.085 165.2206
6669.909668 83.102 165.2412
6670.246124 83.119 165.2550
6670.582581 83.134 165.2696
6670.919037 83.150 165.2906
6671.255493 83.166 165.3188
6671.591949 83.183 165.3500
6671.928406 83.202 165.3776
6672.264862 83.222 165.3950
6672.601318 83.242 165.3991
6672.937775 83.261 165.3906
6673.274231 83.278 165.3726
6673.610687 83.292 165.3486
6673.947144 83.305 165.3212
6674.283600 83.315 165.2924
6674.620056 83.322 165.2644
6674.956512 83.326 165.2409
6675.292969 83.327 165.2267
6675.629425 83.326 165.2264
6675.965881 83.324 165.2424
6676.302338 83.321 165.2740
6676.638794 83.317 165.3190
6676.975250 83.314 165.3759
6677.311707 83.310 165.4455
6677.648163 83.306 165.5312
6677.984619 83.304 165.6361
6678.321075 83.304 165.7592
6678.657532 83.310 165.8914
6678.993988 83.320 166.0178
6679.330444 83.335 166.1217
6679.666901 83.352 166.1912
6680.003357 83.368 166.2253
6680.339813 83.381 166.2340
6680.676270 83.390 166.2347
6681.012726 83.395 166.2453
6681.349182 83.397 166.2770
6681.685638 83.400 166.3319
6682.022095 83.405 166.4045
6682.358551 83.412 166.4866
6682.695007 83.422 166.5720
6683.031464 83.432 166.6589
6683.367920 83.445 166.7490
6683.704376 83.459 166.8422
6684.040833 83.475 166.9352
6684.377289 83.494 167.0204
6684.713745 83.515 167.0901
6685.050201 83.536 167.1410
6685.386658 83.556 167.1779
6685.723114 83.572 167.2133
6686.059570 83.586 167.2628
6686.396027 83.599 167.3384
6686.732483 83.615 167.4435
6687.068939 83.635 167.5695
6687.405396 83.661 167.6996
6687.741852 83.694 167.8131
6688.078308 83.732 167.8928
6688.414764 83.771 167.9290
6688.751221 83.810 167.9213
6689.087677 83.846 167.8780
6689.424133 83.877 167.8126
6689.760590 83.903 167.7403
6690.097046 83.924 167.6756
6690.433502 83.943 167.6280
6690.769958 83.960 167.6011
6691.106415 83.978 167.5911
6691.442871 83.999 167.5870
6691.779327 84.022 167.5746
6692.115784 84.046 167.5401
6692.452240 84.069 167.4763
6692.788696 84.087 167.3865
6693.125153 84.099 167.2865
6693.461609 84.102 167.2011
6693.798065 84.100 167.1578
6694.134521 84.094 167.1771
6694.470978 84.091 167.2629
6694.807434 84.097 167.3972
6695.143890 84.113 167.5435
6695.480347 84.140 167.6587
6695.816803 84.172 167.7090
6696.153259 84.204 167.6852
6696.489716 84.228 167.6071
6696.826172 84.241 167.5164
6697.162628 84.245 167.4599
6697.499084 84.246 167.4698
6697.835541 84.250 167.5484
6698.171997 84.265 167.6671
6698.508453 84.291 167.7781
6698.844910 84.326 167.8372
6699.181366 84.365 167.8228
6699.517822 84.400 167.7432
6699.854279 84.427 167.6292
6700.190735 84.448 167.5170
6700.527191 84.464 167.4298
6700.863647 84.481 167.3690
6701.200104 84.502 167.3160
6701.536560 84.526 167.2460
6701.873016 84.550 167.1436
6702.209473 84.570 167.0119
6702.545929 84.584 166.8723
6702.882385 84.591 166.7535
6703.218842 84.596 166.6785
6703.555298 84.601 166.6534
6703.891754 84.611 166.6652
6704.228210 84.629 166.6877
6704.564667 84.654 166.6926
6704.901123 84.682 166.6608
6705.237579 84.710 166.5894
6705.574036 84.735 166.4897
6705.910492 84.755 166.3815
6706.246948 84.771 166.2844
6706.583405 84.786 166.2098
6706.919861 84.802 166.1569
6707.256317 84.821 166.1139
6707.592773 84.843 166.0637
6707.929230 84.867 165.9924
6708.265686 84.891 165.8958
6708.602142 84.911 165.7825
6708.938599 84.928 165.6703
6709.275055 84.941 165.5781
6709.611511 84.955 165.5154
6709.947968 84.972 165.4767
6710.284424 84.995 165.4412
6710.620880 85.025 165.3803
6710.957336 85.058 165.2708
6711.293793 85.089 165.1043
6711.630249 85.115 164.8922
6711.966705 85.133 164.6601
6712.303162 85.143 164.4386
6712.639618 85.147 164.2506
6712.976074 85.150 164.1033
6713.312531 85.155 163.9874
6713.648987 85.164 163.8831
6713.985443 85.177 163.7700
6714.321899 85.192 163.6358
6714.658356 85.205 163.4797
6714.994812 85.216 163.3100
6715.331268 85.225 163.1375
6715.667725 85.231 162.9689
6716.004181 85.235 162.8058
6716.340637 85.239 162.6447
6716.677094 85.240 162.4830
6717.013550 85.239 162.3247
6717.350006 85.234 162.1807
6717.686462 85.227 162.0663
6718.022919 85.219 161.9932
6718.359375 85.214 161.9625
6718.695831 85.215 161.9600
6719.032288 85.226 161.9583
6719.368744 85.244 161.9246
6719.705200 85.268 161.8320
6720.041656 85.291 161.6677
6720.378113 85.309 161.4373
6720.714569 85.317 161.1627
6721.051025 85.313 160.8770
6721.387482 85.297 160.6155
6721.723938 85.273 160.4094
6722.060394 85.245 160.2771
6722.396851 85.219 160.2208
6722.733307 85.199 160.2247
6723.069763 85.189 160.2582
6723.406219 85.190 160.2841
6723.742676 85.199 160.2695
6724.079132 85.210 160.1973
6724.415588 85.219 160.0710
6724.752045 85.222 159.9145
6725.088501 85.217 159.7614
6725.424957 85.207 159.6431
6725.761414 85.197 159.5760
6726.097870 85.190 159.5545
6726.434326 85.192 159.5543
6726.770782 85.202 159.5422
6727.107239 85.218 159.4893
6727.443695 85.236 159.3817
6727.780151 85.252 159.2233
6728.116608 85.262 159.0318
6728.453064 85.265 158.8303
6728.789520 85.262 158.6390
6729.125977 85.256 158.4697
6729.462433 85.248 158.3248
6729.798889 85.240 158.1995
6730.135345 85.232 158.0856
6730.471802 85.225 157.9756
6730.808258 85.218 157.8659
6731.144714 85.211 157.7570
6731.481171 85.202 157.6529
6731.817627 85.191 157.5592
6732.154083 85.181 157.4799
6732.490540 85.171 157.4147
6732.826996 85.164 157.3580
6733.163452 85.159 157.2997
6733.499908 85.155 157.2300
6733.836365 85.152 157.1437
6734.172821 85.147 157.0441
6734.509277 85.138 156.9425
6734.845734 85.126 156.8550
6735.182190 85.113 156.7954
6735.518646 85.100 156.7686
6735.855103 85.091 156.7673
6736.191559 85.088 156.7747
6736.528015 85.090 156.7703
6736.864471 85.095 156.7391
6737.200928 85.100 156.6769
6737.537384 85.103 156.5927
6737.873840 85.102 156.5027
6738.210297 85.097 156.4247
6738.546753 85.092 156.3694
6738.883209 85.087 156.3372
6739.219666 85.086 156.3173
6739.556122 85.089 156.2935
6739.892578 85.095 156.2499
6740.229034 85.102 156.1781
6740.565491 85.107 156.0798
6740.901947 85.108 155.9659
6741.238403 85.106 155.8518
6741.574860 85.100 155.7520
6741.911316 85.092 155.6736
6742.247772 85.087 155.6139
6742.584229 85.084 155.5612
6742.920685 85.084 155.4988
6743.257141 85.086 155.4127
6743.593597 85.087 155.2967
6743.930054 85.084 155.1559
6744.266510 85.077 155.0051
6744.602966 85.063 154.8636
6744.939423 85.046 154.7480
6745.275879 85.027 154.6666
6745.612335 85.010 154.6172
6745.948792 84.996 154.5883
6746.285248 84.986 154.5645
6746.621704 84.979 154.5317
6746.958160 84.975 154.4819
6747.294617 84.970 154.4132
6747.631073 84.964 154.3293
6747.967529 84.957 154.2365
6748.303986 84.947 154.1417
6748.640442 84.935 154.0494
6748.976898 84.922 153.9630
6749.313354 84.908 153.8837
6749.649811 84.894 153.8110
6749.986267 84.879 153.7443
6750.322723 84.864 153.6830
6750.659180 84.848 153.6273
6750.995636 84.832 153.5788
6751.332092 84.816 153.5393
6751.668549 84.800 153.5096
6752.005005 84.785 153.4878
6752.341461 84.772 153.4691
6752.677917 84.760 153.4464
6753.014374 84.748 153.4141
6753.350830 84.736 153.3700
6753.687286 84.723 153.3171
6754.023743 84.706 153.2629
6754.360199 84.687 153.2159
6754.696655 84.666 153.1835
6755.033112 84.643 153.1697
6755.369568 84.620 153.1763
6755.706024 84.597 153.2036
6756.042480 84.574 153.2528
6756.378937 84.554 153.3250
6756.715393 84.537 153.4183
6757.051849 84.525 153.5253
6757.388306 84.518 153.6318
6757.724762 84.517 153.7197
6758.061218 84.520 153.7738
6758.397675 84.523 153.7880
6758.734131 84.524 153.7690
6759.070587 84.520 153.7343
6759.407043 84.512 153.7041
6759.743500 84.501 153.6937
6760.079956 84.490 153.7071
6760.416412 84.482 153.7369
6760.752869 84.476 153.7703
6761.089325 84.472 153.7969
6761.425781 84.468 153.8152
6761.762238 84.463 153.8329
6762.098694 84.458 153.8608
6762.435150 84.454 153.9053
6762.771606 84.453 153.9623
6763.108063 84.457 154.0178
6763.444519 84.464 154.0540
6763.780975 84.474 154.0588
6764.117432 84.481 154.0330
6764.453888 84.485 153.9901
6764.790344 84.484 153.9506
6765.126801 84.480 153.9329
6765.463257 84.477 153.9442
6765.799713 84.476 153.9778
6766.136169 84.481 154.0162
6766.472626 84.489 154.0394
6766.809082 84.501 154.0323
6767.145538 84.512 153.9917
6767.481995 84.520 153.9247
6767.818451 84.525 153.8456
6768.154907 84.526 153.7691
6768.491364 84.524 153.7052
6768.827820 84.523 153.6558
6769.164276 84.523 153.6150
6769.500732 84.524 153.5723
6769.837189 84.527 153.5170
6770.173645 84.530 153.4424
6770.510101 84.531 153.3496
6770.846558 84.528 153.2476
6771.183014 84.521 153.1506
6771.519470 84.511 153.0729
6771.855927 84.500 153.0236
6772.192383 84.490 153.0024
6772.528839 84.483 152.9994
6772.865295 84.481 152.9988
6773.201752 84.481 152.9853
6773.538208 84.483 152.9506
6773.874664 84.484 152.8960
6774.211121 84.483 152.8310
6774.547577 84.479 152.7688
6774.884033 84.473 152.7205
6775.220490 84.468 152.6902
6775.556946 84.465 152.6737
6775.893402 84.466 152.6599
6776.229858 84.470 152.6345
6776.566315 84.478 152.5835
6776.902771 84.487 152.4972
6777.239227 84.495 152.3721
6777.575684 84.500 152.2125
6777.912140 84.499 152.0301
6778.248596 84.491 151.8425
6778.585052 84.477 151.6693
6778.921509 84.459 151.5265
6779.257965 84.440 151.4214
6779.594421 84.424 151.3490
6779.930878 84.411 151.2940
6780.267334 84.402 151.2358
6780.603790 84.397 151.1571
6780.940247 84.392 151.0502
6781.276703 84.385 150.9200
6781.613159 84.373 150.7819
6781.949615 84.357 150.6537
6782.286072 84.338 150.5496
6782.622528 84.319 150.4731
6782.958984 84.302 150.4172
6783.295441 84.289 150.3676
6783.631897 84.278 150.3090
6783.968353 84.268 150.2317
6784.304810 84.257 150.1347
6784.641266 84.243 150.0258
6784.977722 84.226 149.9169
6785.314178 84.206 149.8198
6785.650635 84.184 149.7401
6785.987091 84.163 149.6755
6786.323547 84.144 149.6165
6786.660004 84.126 149.5504
6786.996460 84.108 149.4676
6787.332916 84.088 149.3665
6787.669373 84.064 149.2565
6788.005829 84.034 149.1553
6788.342285 84.000 149.0834
6788.678741 83.965 149.0555
6789.015198 83.932 149.0734
6789.351654 83.905 149.1228
6789.688110 83.887 149.1769
6790.024567 83.876 149.2051
6790.361023 83.870 149.1833
6790.697479 83.864 149.1028
6791.033936 83.853 148.9730
6791.370392 83.835 148.8176
6791.706848 83.808 148.6653
6792.043304 83.776 148.5396
6792.379761 83.741 148.4526
6792.716217 83.706 148.4010
6793.052673 83.675 148.3707
