* Measurement data measured by REW V5.40 beta 107
* Source: Input device not selected, no input selected, L, volume: no control. Timing signal peak level -11.5 dBFS, measurement signal peak level -9.3 dBFS
* Format: 10 second Pink noise FSAF at -12.0 dBFS using an acoustic timing reference
* Dated: 2025 Nov 25 14:37:49
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: HP: L-R 12 dB/octave at 20 Hz LP: L-R 12 dB/octave at 20 kHz
* Measurement: R Nov 25
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 10.093689 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
6365.753174 100.192 141.1262
6366.089630 100.189 141.1223
6366.426086 100.184 141.1486
6366.762543 100.181 141.1998
6367.098999 100.182 141.2614
6367.435455 100.185 141.3162
6367.771912 100.191 141.3511
6368.108368 100.196 141.3622
6368.444824 100.198 141.3557
6368.781281 100.196 141.3460
6369.117737 100.191 141.3500
6369.454193 100.185 141.3796
6369.790649 100.180 141.4355
6370.127106 100.181 141.5044
6370.463562 100.186 141.5632
6370.800018 100.197 141.5883
6371.136475 100.208 141.5663
6371.472931 100.215 141.5015
6371.809387 100.216 141.4152
6372.145844 100.211 141.3370
6372.482300 100.201 141.2919
6372.818756 100.192 141.2883
6373.155212 100.188 141.3126
6373.491669 100.191 141.3346
6373.828125 100.200 141.3217
6374.164581 100.209 141.2552
6374.501038 100.214 141.1409
6374.837494 100.211 141.0072
6375.173950 100.198 140.8948
6375.510406 100.179 140.8387
6375.846863 100.161 140.8534
6376.183319 100.149 140.9260
6376.519775 100.148 141.0206
6376.856232 100.158 141.0926
6377.192688 100.175 141.1047
6377.529144 100.192 141.0406
6377.865601 100.203 140.9095
6378.202057 100.202 140.7424
6378.538513 100.189 140.5843
6378.874969 100.164 140.4807
6379.211426 100.133 140.4647
6379.547882 100.105 140.5445
6379.884338 100.087 140.6964
6380.220795 100.084 140.8703
6380.557251 100.094 141.0056
6380.893707 100.113 141.0542
6381.230164 100.131 141.0000
6381.566620 100.139 140.8640
6381.903076 100.133 140.6947
6382.239532 100.113 140.5488
6382.575989 100.083 140.4680
6382.912445 100.052 140.4664
6383.248901 100.026 140.5278
6383.585358 100.007 140.6167
6383.921814 99.997 140.6962
6384.258270 99.991 140.7421
6384.594727 99.986 140.7505
6384.931183 99.978 140.7339
6385.267639 99.966 140.7128
6385.604095 99.951 140.7052
6385.940552 99.936 140.7194
6386.277008 99.922 140.7517
6386.613464 99.913 140.7892
6386.949921 99.906 140.8174
6387.286377 99.900 140.8277
6387.622833 99.893 140.8215
6387.959290 99.885 140.8090
6388.295746 99.875 140.8016
6388.632202 99.864 140.8043
6388.968658 99.854 140.8120
6389.305115 99.846 140.8132
6389.641571 99.836 140.8007
6389.978027 99.823 140.7798
6390.314484 99.805 140.7699
6390.650940 99.783 140.7944
6390.987396 99.762 140.8660
6391.323853 99.746 140.9743
6391.660309 99.738 141.0872
6391.996765 99.736 141.1672
6392.333221 99.734 141.1947
6392.669678 99.727 141.1815
6393.006134 99.710 141.1674
6393.342590 99.687 141.1995
6393.679047 99.663 141.3031
6394.015503 99.647 141.4634
6394.351959 99.644 141.6284
6394.688416 99.652 141.7351
6395.024872 99.662 141.7455
6395.361328 99.663 141.6694
6395.697784 99.649 141.5616
6396.034241 99.620 141.4965
6396.370697 99.582 141.5305
6396.707153 99.547 141.6749
6397.043610 99.525 141.8901
6397.380066 99.518 142.1086
6397.716522 99.522 142.2725
6398.052979 99.528 142.3621
6398.389435 99.529 142.3989
6398.725891 99.522 142.4260
6399.062347 99.511 142.4779
6399.398804 99.499 142.5619
6399.735260 99.490 142.6597
6400.071716 99.484 142.7487
6400.408173 99.477 142.8230
6400.744629 99.465 142.9014
6401.081085 99.452 143.0121
6401.417542 99.440 143.1686
6401.753998 99.436 143.3522
6402.090454 99.442 143.5186
6402.426910 99.453 143.6256
6402.763367 99.462 143.6631
6403.099823 99.461 143.6644
6403.436279 99.449 143.6875
6403.772736 99.432 143.7798
6404.109192 99.420 143.9467
6404.445648 99.420 144.1454
6404.782104 99.432 144.3118
6405.118561 99.449 144.4000
6405.455017 99.462 144.4102
6405.791473 99.465 144.3848
6406.127930 99.458 144.3782
6406.464386 99.446 144.4237
6406.800842 99.437 144.5170
6407.137299 99.431 144.6284
6407.473755 99.429 144.7316
6407.810211 99.427 144.8255
6408.146667 99.422 144.9321
6408.483124 99.418 145.0734
6408.819580 99.419 145.2445
6409.156036 99.430 145.4084
6409.492493 99.447 145.5170
6409.828949 99.463 145.5487
6410.165405 99.468 145.5300
6410.501862 99.460 145.5265
6410.838318 99.442 145.6057
6411.174774 99.427 145.7933
6411.511230 99.426 146.0512
6411.847687 99.445 146.2932
6412.184143 99.476 146.4347
6412.520599 99.507 146.4412
6412.857056 99.524 146.3468
6413.193512 99.522 146.2330
6413.529968 99.503 146.1848
6413.866425 99.479 146.2484
6414.202881 99.462 146.4113
6414.539337 99.459 146.6137
6414.875793 99.469 146.7863
6415.212250 99.485 146.8859
6415.548706 99.499 146.9120
6415.885162 99.506 146.8976
6416.221619 99.504 146.8852
6416.558075 99.497 146.9046
6416.894531 99.490 146.9619
6417.230988 99.485 147.0442
6417.567444 99.484 147.1331
6417.903900 99.485 147.2173
6418.240356 99.486 147.2983
6418.576813 99.487 147.3851
6418.913269 99.489 147.4865
6419.249725 99.493 147.6034
6419.586182 99.501 147.7281
6419.922638 99.514 147.8482
6420.259094 99.529 147.9534
6420.595551 99.545 148.0413
6420.932007 99.561 148.1164
6421.268463 99.576 148.1870
6421.604919 99.591 148.2598
6421.941376 99.607 148.3366
6422.277832 99.624 148.4138
6422.614288 99.643 148.4843
6422.950745 99.664 148.5400
6423.287201 99.684 148.5748
6423.623657 99.703 148.5867
6423.960114 99.718 148.5796
6424.296570 99.728 148.5645
6424.633026 99.733 148.5585
6424.969482 99.733 148.5800
6425.305939 99.732 148.6403
6425.642395 99.734 148.7368
6425.978851 99.740 148.8500
6426.315308 99.753 148.9507
6426.651764 99.769 149.0133
6426.988220 99.783 149.0292
6427.324677 99.792 149.0132
6427.661133 99.793 148.9979
6427.997589 99.788 149.0181
6428.334045 99.782 149.0931
6428.670502 99.781 149.2165
6429.006958 99.789 149.3570
6429.343414 99.807 149.4730
6429.679871 99.830 149.5319
6430.016327 99.852 149.5247
6430.352783 99.869 149.4689
6430.689240 99.876 149.4001
6431.025696 99.876 149.3571
6431.362152 99.873 149.3651
6431.698608 99.872 149.4270
6432.035065 99.878 149.5229
6432.371521 99.892 149.6202
6432.707977 99.913 149.6881
6433.044434 99.937 149.7109
6433.380890 99.959 149.6931
6433.717346 99.976 149.6544
6434.053802 99.989 149.6180
6434.390259 100.000 149.5983
6434.726715 100.010 149.5957
6435.063171 100.022 149.5988
6435.399628 100.036 149.5945
6435.736084 100.048 149.5775
6436.072540 100.058 149.5548
6436.408997 100.065 149.5402
6436.745453 100.070 149.5455
6437.081909 100.076 149.5724
6437.418365 100.086 149.6095
6437.754822 100.098 149.6396
6438.091278 100.112 149.6488
6438.427734 100.126 149.6340
6438.764191 100.137 149.6039
6439.100647 100.145 149.5726
6439.437103 100.151 149.5508
6439.773560 100.157 149.5408
6440.110016 100.165 149.5359
6440.446472 100.174 149.5273
6440.782928 100.183 149.5106
6441.119385 100.192 149.4892
6441.455841 100.201 149.4719
6441.792297 100.211 149.4638
6442.128754 100.224 149.4594
6442.465210 100.242 149.4407
6442.801666 100.262 149.3846
6443.138123 100.282 149.2778
6443.474579 100.295 149.1293
6443.811035 100.298 148.9725
6444.147491 100.291 148.8547
6444.483948 100.280 148.8152
6444.820404 100.272 148.8627
6445.156860 100.278 148.9650
6445.493317 100.299 149.0582
6445.829773 100.333 149.0758
6446.166229 100.369 148.9802
6446.502686 100.398 148.7800
6446.839142 100.411 148.5246
6447.175598 100.408 148.2794
6447.512054 100.393 148.0960
6447.848511 100.375 147.9918
6448.184967 100.360 147.9471
6448.521423 100.351 147.9222
6448.857880 100.346 147.8833
6449.194336 100.339 147.8224
6449.530792 100.327 147.7597
6449.867249 100.310 147.7286
6450.203705 100.292 147.7537
6450.540161 100.279 147.8327
6450.876617 100.277 147.9344
6451.213074 100.285 148.0123
6451.549530 100.300 148.0283
6451.885986 100.314 147.9722
6452.222443 100.320 147.8653
6452.558899 100.318 147.7501
6452.895355 100.308 147.6682
6453.231812 100.296 147.6404
6453.568268 100.289 147.6573
6453.904724 100.289 147.6857
6454.241180 100.297 147.6861
6454.577637 100.307 147.6344
6454.914093 100.313 147.5325
6455.250549 100.312 147.4061
6455.587006 100.304 147.2897
6455.923462 100.290 147.2095
6456.259918 100.276 147.1721
6456.596375 100.265 147.1627
6456.932831 100.259 147.1556
6457.269287 100.255 147.1288
6457.605743 100.250 147.0749
6457.942200 100.241 147.0049
6458.278656 100.226 146.9427
6458.615112 100.206 146.9132
6458.951569 100.186 146.9302
6459.288025 100.169 146.9888
6459.624481 100.159 147.0659
6459.960938 100.157 147.1290
6460.297394 100.158 147.1517
6460.633850 100.159 147.1262
6460.970306 100.155 147.0677
6461.306763 100.143 147.0074
6461.643219 100.126 146.9765
6461.979675 100.109 146.9897
6462.316132 100.096 147.0377
6462.652588 100.089 147.0918
6462.989044 100.087 147.1204
6463.325500 100.086 147.1077
6463.661957 100.081 147.0623
6463.998413 100.069 147.0122
6464.334869 100.051 146.9897
6464.671326 100.031 147.0145
6465.007782 100.014 147.0854
6465.344238 100.002 147.1832
6465.680695 99.995 147.2833
6466.017151 99.992 147.3683
6466.353607 99.989 147.4359
6466.690063 99.986 147.4958
6467.026520 99.980 147.5620
6467.362976 99.974 147.6436
6467.699432 99.969 147.7408
6468.035889 99.967 147.8464
6468.372345 99.967 147.9495
6468.708801 99.968 148.0427
6469.045258 99.969 148.1246
6469.381714 99.969 148.2006
6469.718170 99.968 148.2792
6470.054626 99.965 148.3673
6470.391083 99.963 148.4672
6470.727539 99.962 148.5759
6471.063995 99.962 148.6874
6471.400452 99.964 148.7971
6471.736908 99.967 148.9042
6472.073364 99.971 149.0098
6472.409821 99.977 149.1136
6472.746277 99.986 149.2090
6473.082733 99.997 149.2850
6473.419189 100.008 149.3303
6473.755646 100.018 149.3420
6474.092102 100.023 149.3301
6474.428558 100.022 149.3156
6474.765015 100.016 149.3217
6475.101471 100.007 149.3641
6475.437927 99.999 149.4442
6475.774384 99.994 149.5508
6476.110840 99.994 149.6680
6476.447296 99.997 149.7832
6476.783752 100.002 149.8907
6477.120209 100.010 149.9895
6477.456665 100.019 150.0767
6477.793121 100.030 150.1454
6478.129578 100.041 150.1876
6478.466034 100.050 150.2028
6478.802490 100.052 150.2040
6479.138947 100.049 150.2184
6479.475403 100.040 150.2759
6479.811859 100.032 150.3943
6480.148315 100.031 150.5659
6480.484772 100.041 150.7541
6480.821228 100.063 150.9080
6481.157684 100.092 150.9851
6481.494141 100.118 150.9736
6481.830597 100.135 150.9007
6482.167053 100.138 150.8222
6482.503510 100.131 150.7975
6482.839966 100.122 150.8608
6483.176422 100.120 151.0038
6483.512878 100.131 151.1773
6483.849335 100.157 151.3169
6484.185791 100.189 151.3757
6484.522247 100.219 151.3476
6484.858704 100.240 151.2664
6485.195160 100.250 151.1852
6485.531616 100.253 151.1474
6485.868073 100.255 151.1669
6486.204529 100.261 151.2267
6486.540985 100.272 151.2952
6486.877441 100.288 151.3477
6487.213898 100.305 151.3790
6487.550354 100.320 151.3996
6487.886810 100.335 151.4203
6488.223267 100.350 151.4399
6488.559723 100.367 151.4451
6488.896179 100.382 151.4237
6489.232635 100.393 151.3802
6489.569092 100.396 151.3412
6489.905548 100.393 151.3424
6490.242004 100.390 151.4055
6490.578461 100.394 151.5190
6490.914917 100.410 151.6378
6491.251373 100.435 151.7054
6491.587830 100.463 151.6867
6491.924286 100.485 151.5892
6492.260742 100.494 151.4602
6492.597198 100.491 151.3601
6492.933655 100.484 151.3289
6493.270111 100.480 151.3632
6493.606567 100.485 151.4214
6493.943024 100.498 151.4521
6494.279480 100.513 151.4282
6494.615936 100.522 151.3654
6494.952393 100.523 151.3112
6495.288849 100.520 151.3126
6495.625305 100.519 151.3832
6495.961761 100.531 151.4899
6496.298218 100.555 151.5706
6496.634674 100.586 151.5714
6496.971130 100.614 151.4803
6497.307587 100.630 151.3344
6497.644043 100.633 151.1989
6497.980499 100.627 151.1307
6498.316956 100.620 151.1481
6498.653412 100.622 151.2228
6498.989868 100.636 151.2990
6499.326324 100.657 151.3269
6499.662781 100.678 151.2885
6499.999237 100.692 151.2028
6500.335693 100.697 151.1094
6500.672150 100.695 151.0472
6501.008606 100.689 151.0363
6501.345062 100.686 151.0754
6501.681519 100.687 151.1492
6502.017975 100.695 151.2365
6502.354431 100.711 151.3156
6502.690887 100.732 151.3661
6503.027344 100.758 151.3707
6503.363800 100.783 151.3207
6503.700256 100.804 151.2229
6504.036713 100.817 151.1008
6504.373169 100.822 150.9869
6504.709625 100.822 150.9082
6505.046082 100.820 150.8743
6505.382538 100.821 150.8759
6505.718994 100.826 150.8946
6506.055450 100.833 150.9182
6506.391907 100.842 150.9465
6506.728363 100.852 150.9862
6507.064819 100.867 151.0361
6507.401276 100.887 151.0789
6507.737732 100.912 151.0865
6508.074188 100.936 151.0410
6508.410645 100.955 150.9520
6508.747101 100.963 150.8596
6509.083557 100.963 150.8140
6509.420013 100.963 150.8442
6509.756470 100.972 150.9341
6510.092926 100.994 151.0256
6510.429382 101.027 151.0489
6510.765839 101.062 150.9644
6511.102295 101.087 150.7862
6511.438751 101.094 150.5767
6511.775208 101.086 150.4119
6512.111664 101.071 150.3440
6512.448120 101.059 150.3754
6512.784576 101.060 150.4612
6513.121033 101.074 150.5350
6513.457489 101.097 150.5437
6513.793945 101.121 150.4689
6514.130402 101.139 150.3276
6514.466858 101.148 150.1568
6514.803314 101.146 149.9942
6515.139771 101.139 149.8655
6515.476227 101.128 149.7808
6515.812683 101.117 149.7374
6516.149139 101.109 149.7266
6516.485596 101.105 149.7375
6516.822052 101.104 149.7601
6517.158508 101.108 149.7855
6517.494965 101.116 149.8051
6517.831421 101.128 149.8096
6518.167877 101.143 149.7886
6518.504333 101.158 149.7346
6518.840790 101.172 149.6478
6519.177246 101.180 149.5415
6519.513702 101.183 149.4409
6519.850159 101.181 149.3746
6520.186615 101.179 149.3593
6520.523071 101.183 149.3875
6520.859528 101.197 149.4275
6521.195984 101.220 149.4371
6521.532440 101.247 149.3862
6521.868896 101.273 149.2720
6522.205353 101.294 149.1188
6522.541809 101.307 148.9584
6522.878265 101.317 148.8106
6523.214722 101.326 148.6728
6523.551178 101.334 148.5292
6523.887634 101.340 148.3721
6524.224091 101.339 148.2171
6524.560547 101.331 148.1007
6524.897003 101.322 148.0551
6525.233459 101.320 148.0786
6525.569916 101.333 148.1235
6525.906372 101.359 148.1146
6526.242828 101.390 147.9932
6526.579285 101.414 147.7547
6526.915741 101.418 147.4583
6527.252197 101.401 147.1979
6527.588654 101.372 147.0549
6527.925110 101.343 147.0548
6528.261566 101.330 147.1539
6528.598022 101.335 147.2659
6528.934479 101.356 147.3113
6529.270935 101.381 147.2567
6529.607391 101.401 147.1204
6529.943848 101.412 146.9473
6530.280304 101.416 146.7758
6530.616760 101.417 146.6188
6530.953217 101.416 146.4684
6531.289673 101.414 146.3151
6531.626129 101.408 146.1641
6531.962585 101.399 146.0347
6532.299042 101.389 145.9434
6532.635498 101.383 145.8859
6532.971954 101.384 145.8334
6533.308411 101.391 145.7492
6533.644867 101.399 145.6129
6533.981323 101.400 145.4362
6534.317780 101.392 145.2575
6534.654236 101.377 145.1202
6534.990692 101.359 145.0481
6535.327148 101.346 145.0336
6535.663605 101.341 145.0448
6536.000061 101.344 145.0454
6536.336517 101.351 145.0129
6536.672974 101.357 144.9453
6537.009430 101.361 144.8551
6537.345886 101.361 144.7582
6537.682343 101.358 144.6671
6538.018799 101.353 144.5890
6538.355255 101.347 144.5275
6538.691711 101.342 144.4819
6539.028168 101.340 144.4443
6539.364624 101.341 144.3987
6539.701080 101.345 144.3259
6540.037537 101.348 144.2133
6540.373993 101.346 144.0650
6540.710449 101.337 143.9028
6541.046906 101.322 143.7566
6541.383362 101.302 143.6490
6541.719818 101.284 143.5826
6542.056274 101.270 143.5385
6542.392731 101.262 143.4877
6542.729187 101.257 143.4068
6543.065643 101.251 143.2908
6543.402100 101.241 143.1535
6543.738556 101.225 143.0198
6544.075012 101.205 142.9130
6544.411469 101.185 142.8462
6544.747925 101.168 142.8181
6545.084381 101.157 142.8135
6545.420837 101.154 142.8065
6545.757294 101.157 142.7671
6546.093750 101.164 142.6702
6546.430206 101.168 142.5073
6546.766663 101.163 142.2957
6547.103119 101.145 142.0767
6547.439575 101.114 141.9045
6547.776031 101.076 141.8231
6548.112488 101.039 141.8438
6548.448944 101.013 141.9374
6548.785400 101.001 142.0467
6549.121857 100.998 142.1152
6549.458313 100.998 142.1179
6549.794769 100.993 142.0718
6550.131226 100.980 142.0222
6550.467682 100.961 142.0119
6550.804138 100.945 142.0532
6551.140594 100.936 142.1183
6551.477051 100.936 142.1564
6551.813507 100.940 142.1263
6552.149963 100.940 142.0242
6552.486420 100.928 141.8876
6552.822876 100.904 141.7750
6553.159332 100.874 141.7323
6553.495789 100.848 141.7665
6553.832245 100.831 141.8412
6554.168701 100.826 141.8987
6554.505157 100.828 141.8932
6554.841614 100.827 141.8165
6555.178070 100.819 141.6985
6555.514526 100.801 141.5871
6555.850983 100.778 141.5201
6556.187439 100.754 141.5071
6556.523895 100.736 141.5303
6556.860352 100.724 141.5609
6557.196808 100.715 141.5790
6557.533264 100.709 141.5823
6557.869720 100.703 141.5791
6558.206177 100.698 141.5738
6558.542633 100.696 141.5565
6558.879089 100.696 141.5078
6559.215546 100.694 141.4150
6559.552002 100.685 141.2882
6559.888458 100.666 141.1626
6560.224915 100.637 141.0847
6560.561371 100.605 141.0856
6560.897827 100.578 141.1613
6561.234283 100.561 141.2710
6561.570740 100.555 141.3587
6561.907196 100.552 141.3862
6562.243652 100.546 141.3560
6562.580109 100.530 141.3101
6562.916565 100.504 141.3055
6563.253021 100.476 141.3804
6563.589478 100.455 141.5306
6563.925934 100.447 141.7100
6564.262390 100.451 141.8561
6564.598846 100.463 141.9250
6564.935303 100.472 141.9134
6565.271759 100.472 141.8556
6565.608215 100.462 141.8013
6565.944672 100.446 141.7867
6566.281128 100.430 141.8188
6566.617584 100.418 141.8774
6566.954041 100.410 141.9343
6567.290497 100.402 141.9749
6567.626953 100.392 142.0073
6567.963409 100.377 142.0569
6568.299866 100.362 142.1470
6568.636322 100.350 142.2821
6568.972778 100.347 142.4413
6569.309235 100.353 142.5865
6569.645691 100.366 142.6803
6569.982147 100.379 142.7051
6570.318604 100.387 142.6706
6570.655060 100.386 142.6097
6570.991516 100.375 142.5645
6571.327972 100.359 142.5667
6571.664429 100.344 142.6245
6572.000885 100.334 142.7175
6572.337341 100.332 142.8068
6572.673798 100.335 142.8557
6573.010254 100.337 142.8503
6573.346710 100.332 142.8097
6573.683167 100.317 142.7774
6574.019623 100.296 142.7986
6574.356079 100.276 142.8936
6574.692535 100.264 143.0439
6575.028992 100.265 143.2003
6575.365448 100.275 143.3109
6575.701904 100.287 143.3519
6576.038361 100.294 143.3399
6576.374817 100.294 143.3190
6576.711273 100.288 143.3309
6577.047729 100.283 143.3884
6577.384186 100.285 143.4683
6577.720642 100.293 143.5305
6578.057098 100.304 143.5475
6578.393555 100.311 143.5247
6578.730011 100.310 143.4960
6579.066467 100.305 143.4996
6579.402924 100.299 143.5507
6579.739380 100.299 143.6320
6580.075836 100.305 143.7073
6580.412292 100.314 143.7503
6580.748749 100.320 143.7643
6581.085205 100.321 143.7808
6581.421661 100.319 143.8342
6581.758118 100.320 143.9340
6582.094574 100.331 144.0525
6582.431030 100.352 144.1378
6582.767487 100.378 144.1455
6583.103943 100.401 144.0668
6583.440399 100.413 143.9345
6583.776855 100.411 143.8052
6584.113312 100.401 143.7288
6584.449768 100.389 143.7242
6584.786224 100.382 143.7726
6585.122681 100.385 143.8322
6585.459137 100.394 143.8629
6585.795593 100.405 143.8465
6586.132050 100.413 143.7914
6586.468506 100.416 143.7233
6586.804962 100.414 143.6685
6587.141418 100.410 143.6406
6587.477875 100.408 143.6365
6587.814331 100.409 143.6404
6588.150787 100.413 143.6346
6588.487244 100.418 143.6082
6588.823700 100.422 143.5615
6589.160156 100.423 143.5040
6589.496613 100.420 143.4484
6589.833069 100.416 143.4030
6590.169525 100.410 143.3699
6590.505981 100.403 143.3470
6590.842438 100.396 143.3334
6591.178894 100.388 143.3329
6591.515350 100.380 143.3524
6591.851807 100.374 143.3929
6592.188263 100.373 143.4430
6592.524719 100.377 143.4783
6592.861176 100.384 143.4743
6593.197632 100.388 143.4230
6593.534088 100.386 143.3447
6593.870544 100.375 143.2823
6594.207001 100.359 143.2786
6594.543457 100.347 143.3466
6594.879913 100.347 143.4540
6595.216370 100.362 143.5341
6595.552826 100.385 143.5225
6595.889282 100.405 143.3989
6596.225739 100.412 143.2026
6596.562195 100.402 143.0148
6596.898651 100.380 142.9141
6597.235107 100.359 142.9291
6597.571564 100.352 143.0190
6597.908020 100.362 143.0958
6598.244476 100.383 143.0794
6598.580933 100.401 142.9476
6598.917389 100.404 142.7491
6599.253845 100.388 142.5741
6599.590302 100.361 142.5005
6599.926758 100.335 142.5505
6600.263214 100.322 142.6799
6600.599670 100.325 142.8098
6600.936127 100.337 142.8778
6601.272583 100.349 142.8734
6601.609039 100.352 142.8343
6601.945496 100.348 142.8124
6602.281952 100.342 142.8349
6602.618408 100.340 142.8883
6602.954865 100.344 142.9329
6603.291321 100.350 142.9369
6603.627777 100.352 142.9020
6603.964233 100.346 142.8608
6604.300690 100.335 142.8514
6604.637146 100.324 142.8874
6604.973602 100.319 142.9474
6605.310059 100.320 142.9908
6605.646515 100.325 142.9874
6605.982971 100.326 142.9385
6606.319427 100.320 142.8736
6606.655884 100.310 142.8260
6606.992340 100.298 142.8087
6607.328796 100.290 142.8080
6607.665253 100.286 142.7982
6608.001709 100.282 142.7659
6608.338165 100.275 142.7218
6608.674622 100.267 142.6901
6609.011078 100.260 142.6841
6609.347534 100.258 142.6890
6609.683990 100.263 142.6683
6610.020447 100.270 142.5918
6610.356903 100.271 142.4649
6610.693359 100.261 142.3337
6611.029816 100.243 142.2596
6611.366272 100.226 142.2773
6611.702728 100.221 142.3631
6612.039185 100.234 142.4397
6612.375641 100.261 142.4191
6612.712097 100.287 142.2574
6613.048553 100.298 141.9849
6613.385010 100.286 141.6917
6613.721466 100.253 141.4818
6614.057922 100.212 141.4202
6614.394379 100.179 141.4987
6614.730835 100.165 141.6446
6615.067291 100.168 141.7639
6615.403748 100.180 141.7938
6615.740204 100.189 141.7311
6616.076660 100.187 141.6235
6616.413116 100.173 141.5359
6616.749573 100.153 141.5139
6617.086029 100.135 141.5628
6617.422485 100.125 141.6524
6617.758942 100.123 141.7379
6618.095398 100.128 141.7852
6618.431854 100.134 141.7850
6618.768311 100.135 141.7509
6619.104767 100.132 141.7066
6619.441223 100.126 141.6727
6619.777679 100.118 141.6575
6620.114136 100.111 141.6558
6620.450592 100.107 141.6534
6620.787048 100.105 141.6345
6621.123505 100.104 141.5886
6621.459961 100.099 141.5155
6621.796417 100.090 141.4276
6622.132874 100.074 141.3467
6622.469330 100.054 141.2962
6622.805786 100.033 141.2903
6623.142242 100.016 141.3250
6623.478699 100.006 141.3764
6623.815155 100.003 141.4107
6624.151611 100.004 141.4016
6624.488068 100.003 141.3448
6624.824524 99.996 141.2645
6625.160980 99.982 141.2001
6625.497437 99.965 141.1848
6625.833893 99.952 141.2242
6626.170349 99.948 141.2888
6626.506805 99.956 141.3271
6626.843262 99.969 141.2935
6627.179718 99.980 141.1747
6627.516174 99.981 140.9993
6627.852631 99.968 140.8226
6628.189087 99.946 140.6981
6628.525543 99.920 140.6501
6628.862000 99.900 140.6622
6629.198456 99.887 140.6899
6629.534912 99.880 140.6906
6629.871368 99.872 140.6500
6630.207825 99.857 140.5909
6630.544281 99.835 140.5577
6630.880737 99.809 140.5878
6631.217194 99.787 140.6871
6631.553650 99.775 140.8240
6631.890106 99.775 140.9468
6632.226562 99.783 141.0112
6632.563019 99.790 141.0041
6632.899475 99.792 140.9445
6633.235931 99.786 140.8683
6633.572388 99.775 140.8057
6633.908844 99.760 140.7658
6634.245300 99.746 140.7379
6634.581757 99.733 140.7061
6634.918213 99.717 140.6652
6635.254669 99.697 140.6273
6635.591125 99.674 140.6141
6635.927582 99.650 140.6407
6636.264038 99.630 140.7041
6636.600494 99.616 140.7822
6636.936951 99.609 140.8469
6637.273407 99.605 140.8785
6637.609863 99.602 140.8749
6637.946320 99.597 140.8470
6638.282776 99.590 140.8082
6638.619232 99.581 140.7646
6638.955688 99.571 140.7155
6639.292145 99.560 140.6597
6639.628601 99.546 140.6039
6639.965057 99.530 140.5610
6640.301514 99.514 140.5408
6640.637970 99.502 140.5374
6640.974426 99.496 140.5259
6641.310883 99.494 140.4739
6641.647339 99.491 140.3621
6641.983795 99.480 140.2003
6642.320251 99.459 140.0269
6642.656708 99.427 139.8900
6642.993164 99.390 139.8217
6643.329620 99.356 139.8193
6643.666077 99.329 139.8486
6644.002533 99.309 139.8657
6644.338989 99.290 139.8464
6644.675446 99.266 139.8002
6645.011902 99.236 139.7628
6645.348358 99.200 139.7719
6645.684814 99.164 139.8423
6646.021271 99.135 139.9580
6646.357727 99.114 140.0826
6646.694183 99.099 140.1845
6647.030640 99.085 140.2546
6647.367096 99.069 140.3071
6647.703552 99.050 140.3632
6648.040009 99.032 140.4329
6648.376465 99.016 140.5068
6648.712921 99.002 140.5643
6649.049377 98.989 140.5912
6649.385834 98.972 140.5927
6649.722290 98.950 140.5912
6650.058746 98.923 140.6107
6650.395203 98.897 140.6571
6650.731659 98.874 140.7120
6651.068115 98.854 140.7440
6651.404572 98.832 140.7312
6651.741028 98.803 140.6829
6652.077484 98.762 140.6411
6652.413940 98.711 140.6630
6652.750397 98.656 140.7902
6653.086853 98.610 141.0214
6653.423309 98.581 141.3055
6653.759766 98.570 141.5615
6654.096222 98.572 141.7169
6654.432678 98.574 141.7430
6654.769135 98.564 141.6694
6655.105591 98.534 141.5703
6655.442047 98.485 141.5330
6655.778503 98.428 141.6212
6656.114960 98.374 141.8477
6656.451416 98.336 142.1695
6656.787872 98.317 142.5084
6657.124329 98.314 142.7874
6657.460785 98.317 142.9681
6657.797241 98.316 143.0613
6658.133698 98.303 143.1146
6658.470154 98.281 143.1832
6658.806610 98.252 143.3019
6659.143066 98.225 143.4714
6659.479523 98.201 143.6651
6659.815979 98.181 143.8521
6660.152435 98.161 144.0195
6660.488892 98.137 144.1802
6660.825348 98.107 144.3631
6661.161804 98.076 144.5913
6661.498260 98.048 144.8659
6661.834717 98.026 145.1639
6662.171173 98.011 145.4511
6662.507629 98.000 145.7043
6662.844086 97.988 145.9225
6663.180542 97.973 146.1245
6663.516998 97.954 146.3336
6663.853455 97.933 146.5627
6664.189911 97.915 146.8077
6664.526367 97.899 147.0528
6664.862823 97.885 147.2834
6665.199280 97.869 147.4964
6665.535736 97.851 147.7024
6665.872192 97.829 147.9191
6666.208649 97.805 148.1636
6666.545105 97.780 148.4456
6666.881561 97.758 148.7668
6667.218018 97.740 149.1219
6667.554474 97.730 149.4996
6667.890930 97.727 149.8804
6668.227386 97.732 150.2427
6668.563843 97.742 150.5659
6668.900299 97.754 150.8411
6669.236755 97.763 151.0773
6669.573212 97.766 151.2997
6669.909668 97.763 151.5394
6670.246124 97.759 151.8173
6670.582581 97.758 152.1320
6670.919037 97.763 152.4609
6671.255493 97.773 152.7740
6671.591949 97.785 153.0532
6671.928406 97.794 153.3046
6672.264862 97.797 153.5563
